timestamp,open,high,low,close,volume_btc,volume_usd
2023-01-01 00:00:00,20000.0,20037.18656611859,19996.566736866684,20012.887769070763,5.711948775451596,114312.58978579397
2023-01-01 00:01:00,20024.83570765056,20030.060001365564,19981.557233527412,20011.265813040816,4.056284903397198,81171.39541530592
2023-01-01 00:02:00,20017.922492592,20022.172346480034,19995.98771862687,20011.812503330926,7.0254049420312,140591.08645990284
2023-01-01 00:03:00,20050.306919497034,20064.354717184116,20029.553872181743,20038.359298276133,4.603626305395364,92249.1179825078
2023-01-01 00:04:00,20126.458412317435,20137.360536582815,20124.213378653563,20128.66677325636,5.181138529435279,104289.41096508222
2023-01-01 00:05:00,20114.75074358127,20161.045554344157,20099.388308682166,20138.69431421051,6.434781213275435,129588.09183297859
2023-01-01 00:06:00,20103.043895733812,20112.85666062022,20077.211013440414,20087.62305259099,4.882073186302119,98069.24588159878
2023-01-01 00:07:00,20182.004536509183,20232.00726365802,20164.31466453247,20202.020946464552,1.364304283340282,27561.703709391688
2023-01-01 00:08:00,20220.376272966827,20243.755670721268,20199.167147587403,20204.74283151989,7.0811750091070955,143073.32000399436
2023-01-01 00:09:00,20196.90255367008,20200.375796079257,20178.804375589603,20179.950009420143,7.509857659830103,151548.55215323242
2023-01-01 00:10:00,20224.03055584938,20272.905708738486,20220.09744898268,20240.402448216242,1.3377678167991132,27076.95899428567
2023-01-01 00:11:00,20200.859671208756,20231.3426476667,20196.820242820733,20219.298398768908,2.913417588676924,58907.2595856805
2023-01-01 00:12:00,20177.573183530243,20201.32285546576,20151.732033660428,20194.601382265497,9.047759234971021,182715.8911529512
2023-01-01 00:13:00,20189.671297108544,20198.46471252276,20146.064336677086,20163.35534894418,5.464069357007824,110173.97209662569
2023-01-01 00:14:00,20094.007284875654,20109.702535410965,20078.644167577124,20084.688265314213,5.00710254654073,100566.0937597315
2023-01-01 00:15:00,20007.761393250003,20032.065738698522,19961.363008125823,20024.221165090068,4.147233185900859,83045.1145376799
2023-01-01 00:16:00,19979.647016787952,19981.550563738325,19970.037351987805,19980.47785359923,2.9385946982867313,58714.52628982215
2023-01-01 00:17:00,19929.00546077123,19949.094515503508,19886.941417351616,19907.53160384728,4.611164715387233,91796.90730211679
2023-01-01 00:18:00,19944.717827400993,19976.637062431128,19934.415255402015,19953.884186183503,6.948845478331422,138656.4579023101
2023-01-01 00:19:00,19899.31662362493,19913.697179562085,19876.03673837804,19885.0204784451,4.9686440812380015,98801.5893055227
2023-01-01 00:20:00,19828.701438558168,19891.906443905005,19820.546042911483,19864.591935526012,6.220568171786097,123569.04833965188
2023-01-01 00:21:00,19901.983877004244,19966.07987502278,19886.975652118723,19932.88070625261,8.531414297013125,170055.6634379806
2023-01-01 00:22:00,19890.695061979917,19905.851847716665,19879.54710180604,19902.77701050703,3.839043639107614,76407.62948276427
2023-01-01 00:23:00,19894.071472214313,19923.525748253327,19889.437050151795,19921.291606309707,5.605749801316883,111673.77646404634
2023-01-01 00:24:00,19822.83406290364,19829.17469548355,19816.507668675764,19824.129889906108,7.0087871218713556,138943.10627467895
2023-01-01 00:25:00,19795.61492667738,19824.94095678952,19779.156434892415,19810.92367656488,3.134192733066807,62091.25302243079
2023-01-01 00:26:00,19801.161056162873,19851.343147933025,19797.68084857176,19830.715462068914,5.35610565613161,106215.40725152388
2023-01-01 00:27:00,19743.61137729176,19776.624996836104,19727.94091976624,19748.521350927647,8.744649049252722,172693.88845553654
2023-01-01 00:28:00,19762.396278209042,19775.797564496632,19721.457923663467,19757.292534778757,4.319499239080368,85341.61007026509
2023-01-01 00:29:00,19732.364343713103,19733.606919389473,19696.79462809427,19698.27190454956,7.136693076007579,140580.5207105135
2023-01-01 00:30:00,19717.77965622344,19724.527650734093,19692.45584940447,19716.11698570901,4.717726245580456,93015.24256441403
2023-01-01 00:31:00,19687.69432561197,19710.466375426193,19687.307497999667,19704.162789303216,8.599174034633979,169439.52503197725
2023-01-01 00:32:00,19780.308234837416,19817.009527220216,19769.600931712226,19799.220903388767,1.7090642223257895,33838.14007590664
2023-01-01 00:33:00,19779.633373600518,19809.40009809538,19753.54627141428,19789.720674914886,5.129912382020568,101519.5331269743
2023-01-01 00:34:00,19726.74782715272,19733.744872516767,19701.849344326918,19715.921845253477,2.0422906097082203,40265.642046302346
2023-01-01 00:35:00,19767.87507275788,19778.798644367467,19720.4530692994,19728.33864137893,3.598246367438212,70987.42285193264
2023-01-01 00:36:00,19706.83289025933,19708.96515786336,19695.495594693104,19696.928588299237,3.5863624294096104,70640.32466384045
2023-01-01 00:37:00,19717.276070009568,19730.67208741437,19696.57120606656,19711.18917258849,4.466087385732291,88031.89332148037
2023-01-01 00:38:00,19619.29256381558,19621.50734142364,19598.35558853994,19613.03398447178,2.6234172986093602,51453.17263307653
2023-01-01 00:39:00,19552.883261370658,19583.51133732756,19551.831843190175,19565.254388510217,4.856520884880975,95019.06655580903
2023-01-01 00:40:00,19562.726323164115,19625.2729309583,19560.896967813474,19602.439851384413,5.920933008962356,116064.73317226111
2023-01-01 00:41:00,19599.649652163887,19607.351865115812,19590.347055262275,19602.12023620071,1.936193734756868,37953.502389282636
2023-01-01 00:42:00,19608.218066223384,19609.295263366148,19602.807757694623,19603.883430440255,3.7301350199410566,73125.13211072741
2023-01-01 00:43:00,19602.435652103974,19642.518762871045,19584.988128921254,19597.25121584389,10.081984265526046,197579.1784056993
2023-01-01 00:44:00,19587.38046732451,19606.157453666343,19586.435163750033,19589.868162662664,5.658474277731697,110848.76510258179
2023-01-01 00:45:00,19513.454367806138,19525.65835662152,19484.045772206468,19496.88849259917,1.3645175916364658,26603.84733032614
2023-01-01 00:46:00,19477.462157386402,19494.089218483674,19475.842444049656,19479.866128561323,2.1990682704804247,42837.55551652556
2023-01-01 00:47:00,19454.430218838414,19474.049115759768,19439.476153026386,19463.446465565048,5.451808490745722,106110.98270014234
2023-01-01 00:48:00,19507.28633014936,19523.75123623044,19489.661655765274,19511.48005142085,5.201332077148476,101485.68706409786
2023-01-01 00:49:00,19524.467244627784,19545.880370017723,19501.481679606153,19533.61808330788,3.82511439659824,74718.3237481127
2023-01-01 00:50:00,19436.315236859646,19469.25884873347,19435.57648782085,19444.990189046617,9.386629913775952,182522.92658158488
2023-01-01 00:51:00,19452.519435329385,19483.588096341038,19405.564507433297,19417.081501684457,10.237457641737308,198781.54939965566
2023-01-01 00:52:00,19433.26532130857,19451.426608977516,19432.78914219239,19446.002724476475,4.471233280300553,86947.61455049444
2023-01-01 00:53:00,19399.419221293272,19421.13482281445,19381.19287157088,19385.998924380023,6.745913731853477,130776.27634967194
2023-01-01 00:54:00,19430.003035735317,19451.14822515521,19375.93095904131,19408.086252475237,6.846332342642005,132874.20861910688
2023-01-01 00:55:00,19481.553011860116,19490.154518735435,19449.11623388814,19459.463975303017,7.111746278955154,138390.7705168231
2023-01-01 00:56:00,19528.117017815926,19549.927457594065,19510.571990271597,19536.787850025376,3.719829356452192,72673.5169753029
2023-01-01 00:57:00,19486.156141654796,19497.98910489258,19481.369423851826,19481.704643110297,8.878898434441075,172976.07685595544
2023-01-01 00:58:00,19470.695522862236,19487.327172766843,19427.165412150953,19437.056147182528,4.862805607531182,94518.62562641762
2023-01-01 00:59:00,19487.258694432414,19515.436465536484,19478.97933921065,19496.81945073626,5.843984162050222,113939.10408045542
2023-01-01 01:00:00,19536.035950788533,19567.96480392094,19481.83441907829,19507.243788172556,5.004087020456621,97615.94544527732
2023-01-01 01:01:00,19512.07723889627,19521.629845465573,19507.288226084333,19514.873666066633,4.720627655402483,92122.45231971979
2023-01-01 01:02:00,19502.794290063077,19515.50839157008,19489.223964018773,19507.564268576538,5.556808919875719,108399.80713267496
2023-01-01 01:03:00,19447.477541362776,19476.400446686534,19445.213421049735,19465.189082996676,2.628228852412966,51158.971565605745
2023-01-01 01:04:00,19387.667210158743,19431.707125371213,19378.36700653892,19423.30090588808,1.0576939616527015,20543.90808352127
2023-01-01 01:05:00,19428.29350127845,19454.247933476887,19394.73929932829,19400.99997476044,4.573239047972547,88725.41065428885
2023-01-01 01:06:00,19496.105502706992,19522.372131795077,19491.23918341543,19495.05602558573,3.2391447261534614,63147.30791134228
2023-01-01 01:07:00,19492.504996627977,19502.0085877892,19470.370952089623,19486.978290727093,6.09500735597328,118773.27602767324
2023-01-01 01:08:00,19542.681641522577,19558.673425504458,19540.33405971491,19551.356635241795,5.867580317423298,114719.15537186815
2023-01-01 01:09:00,19560.763442774958,19567.127808031702,19526.486214191693,19565.07681819363,5.026960039393404,98352.85933272162
2023-01-01 01:10:00,19528.507455044703,19541.70615611555,19507.048556597783,19521.45653018997,7.96314958110877,155452.2783910153
2023-01-01 01:11:00,19546.577235320125,19557.734679838857,19520.66608108181,19537.759191547906,4.98754464227406,97445.44617784553
2023-01-01 01:12:00,19623.479063643423,19633.68360702433,19598.501800904996,19601.15004653974,2.083698314108207,40842.88330655686
2023-01-01 01:13:00,19621.687761687925,19642.72456106177,19615.731597695565,19641.444993336056,4.5527115166911685,89421.83282561715
2023-01-01 01:14:00,19699.919944478625,19726.76384372966,19699.252491942945,19709.104028110614,7.34193553371002,144702.9712015726
2023-01-01 01:15:00,19568.932689274137,19593.666778415984,19558.629587989555,19587.28805323004,1.2314906540789141,24121.562176304364
2023-01-01 01:16:00,19610.0278144929,19622.595319655768,19591.86464119088,19603.81989176339,4.811927345900047,94332.15702127555
2023-01-01 01:17:00,19614.38016790481,19634.288036246835,19580.849653743935,19601.24345853092,6.15092406911791,120565.76017371783
2023-01-01 01:18:00,19599.429800381517,19604.32784943216,19558.647335878188,19577.863499048934,10.304484669055567,201739.7942788123
2023-01-01 01:19:00,19604.017839208293,19614.94128540023,19596.565577226003,19611.196190883107,7.416515273855212,145446.7360882557
2023-01-01 01:20:00,19504.639393478246,19507.064730098624,19474.904961399712,19483.843528987683,5.265232766728971,102586.97137064618
2023-01-01 01:21:00,19493.65579908637,19534.752455599366,19484.668963195785,19530.6290604657,6.041518452693894,117994.65586152313
2023-01-01 01:22:00,19511.511427661957,19520.22743716286,19473.22992995023,19485.35857604009,1.2046092794301484,23472.243753721716
2023-01-01 01:23:00,19585.406129899035,19634.29210814686,19581.40011442682,19590.879332283286,2.900555628188075,56824.43530840772
2023-01-01 01:24:00,19559.49261898535,19608.721248154336,19549.539344320285,19590.829713129628,6.301911342221261,123459.67197269689
2023-01-01 01:25:00,19519.06793884069,19557.970068233404,19512.708551479038,19531.049734025964,5.322334793312636,103950.78554932588
2023-01-01 01:26:00,19493.980086661464,19506.679558805383,19467.059711777725,19497.493560911298,5.577482373194786,108746.9266574616
2023-01-01 01:27:00,19539.75019254657,19555.74999308035,19507.748063148058,19520.38051960733,5.068229307354722,98933.76464019006
2023-01-01 01:28:00,19556.187748029555,19558.244255865407,19509.958611028404,19528.5523642582,4.989818204836971,97443.92610128764
2023-01-01 01:29:00,19529.6997378412,19547.913298275485,19525.662197883765,19545.100740019552,5.205861296957595,101749.08348760504
2023-01-01 01:30:00,19555.36310949687,19600.41883296981,19545.400210442767,19585.48605431237,2.8879296314703895,56561.50552299877
2023-01-01 01:31:00,19560.21698696427,19561.036578588948,19543.131848640707,19551.439987154707,4.542146055310135,88805.49601328759
2023-01-01 01:32:00,19608.649236490917,19620.538578946485,19567.01674887539,19585.86800633859,2.511790737142317,49195.60183721333
2023-01-01 01:33:00,19573.54658179705,19593.322723555422,19508.87355592662,19524.38319318607,3.760807086523518,73427.43867293485
2023-01-01 01:34:00,19557.16347446716,19570.147987239456,19529.619226870134,19537.54817759391,7.391810018409066,144417.84435428845
2023-01-01 01:35:00,19537.558066810554,19546.550735428016,19534.998858949268,19535.284929960573,4.638495379004873,90614.32887516565
2023-01-01 01:36:00,19464.382319403947,19512.27318239206,19463.893977990625,19496.36478422068,6.191678950561616,120715.23144692995
2023-01-01 01:37:00,19479.188333257174,19507.17380836265,19446.922543016346,19492.651007101835,5.2305891082251,101958.04804817989
2023-01-01 01:38:00,19492.241096866168,19525.919358453226,19473.98220381252,19498.342804960303,4.230216666213451,82482.2146970862
2023-01-01 01:39:00,19492.49676969829,19518.65218730415,19481.985076315,19484.494376472267,2.9828625867831535,58119.56929796587
2023-01-01 01:40:00,19480.76741302953,19491.41142835055,19466.5106521573,19469.104098684413,4.199888695181284,81768.07020937226
2023-01-01 01:41:00,19409.99887592701,19466.75556938512,19402.314000113933,19438.11182787717,5.366356891961049,104311.84537423823
2023-01-01 01:42:00,19388.966609788742,19404.836351329388,19382.011985345704,19392.98138060391,6.1603068882485195,119466.71678260954
2023-01-01 01:43:00,19371.830883962404,19395.246227919124,19303.21848259249,19329.778870123984,5.244673729114572,101378.3834297332
2023-01-01 01:44:00,19331.717020501324,19344.187484318463,19310.467276526517,19318.24622754338,6.298960635891421,121684.87254175369
2023-01-01 01:45:00,19323.652734918025,19331.846041150333,19303.809606185787,19306.488414282594,1.9596597948805878,37834.14912579747
2023-01-01 01:46:00,19343.855277758754,19351.63783340108,19323.579399850536,19332.929997575204,6.733325115167004,130174.90310243868
2023-01-01 01:47:00,19438.16457281928,19450.932117687516,19422.161589004656,19449.422786024985,2.7434873185960935,53359.24476747345
2023-01-01 01:48:00,19446.893463460874,19454.605578322284,19442.60132123317,19444.74456582499,6.967009234316043,135471.7149490194
2023-01-01 01:49:00,19459.77098299701,19478.54467373725,19439.54985130224,19458.23367485694,6.004811686825686,116843.02897576606
2023-01-01 01:50:00,19456.048687208702,19489.161660504335,19442.707680400308,19482.318150435207,1.2596208757100675,24540.334649513337
2023-01-01 01:51:00,19360.11012644375,19384.286902396056,19331.994832842433,19346.180904648016,6.4739256483698595,125245.736756604
2023-01-01 01:52:00,19358.784432671288,19398.422952594767,19352.352849819254,19396.068423189034,6.990194679665823,135582.29429821024
2023-01-01 01:53:00,19361.795943168338,19368.657405730963,19342.83827816134,19348.369791340916,7.5157569206918104,145417.64416337485
2023-01-01 01:54:00,19484.958048792603,19506.25151829608,19481.033560323318,19486.742012724855,3.462803431787954,67478.75711603013
2023-01-01 01:55:00,19475.340000553548,19479.80503428324,19439.821196847824,19469.71592864549,5.358821684141052,104334.7359024919
2023-01-01 01:56:00,19490.417367670227,19496.08245665164,19484.514941567668,19492.885750340247,6.388898766097418,124538.07371802675
2023-01-01 01:57:00,19488.681779184964,19502.171302183473,19485.499236102,19497.573619086426,6.472653734824158,126201.04270558874
2023-01-01 01:58:00,19430.247877303987,19452.341245108575,19417.20957162421,19438.924582105767,5.819041523725938,113115.90931985033
2023-01-01 01:59:00,19487.38901802974,19494.68967598462,19446.826974317963,19472.326671417326,4.146727513086756,80746.43275217927
2023-01-01 02:00:00,19524.985669664078,19544.742142615403,19501.439176886022,19502.527376115126,6.975887508218294,136047.4371017268
2023-01-01 02:01:00,19564.53726701623,19627.016673679795,19548.534213317107,19614.600702834345,6.987639933629033,137059.76715331338
2023-01-01 02:02:00,19519.067894276493,19522.711607742804,19504.544137378572,19509.388207484484,4.691443387806795,91527.19030615894
2023-01-01 02:03:00,19589.207609823297,19629.319134821133,19583.185672335218,19603.191858596736,3.4328903919178773,67295.60898229948
2023-01-01 02:04:00,19519.115056683684,19530.88743721191,19465.56477138244,19486.96223047322,3.5441933216037125,69065.56139558696
2023-01-01 02:05:00,19548.457911373698,19564.615798937713,19521.842912277152,19542.865656975606,7.729635430664424,151059.22679887363
2023-01-01 02:06:00,19657.980692664198,19679.236848164346,19649.00446667052,19655.43670498455,6.901356769836853,135649.1811680449
2023-01-01 02:07:00,19608.453876407664,19671.952659843384,19605.902279227805,19617.91017780622,4.959920434559941,97303.27357426252
2023-01-01 02:08:00,19580.138989927527,19580.762825940903,19502.910411372643,19525.689907107688,4.601653584958005,89850.46095982044
2023-01-01 02:09:00,19585.12155818191,19609.750384290423,19575.668638519255,19588.444370443474,1.4636264782886443,28670.165849065204
2023-01-01 02:10:00,19559.9477754761,19575.13730429213,19532.74160924847,19536.952946368743,4.831197791243817,94386.88392213105
2023-01-01 02:11:00,19482.414603922793,19503.8420056963,19469.62962975128,19488.90151814669,2.617769690891652,51017.4557029767
2023-01-01 02:12:00,19485.842752663095,19512.456346933697,19461.38936978204,19465.11616872633,5.317998952983516,103515.46740498913
2023-01-01 02:13:00,19432.72756697679,19439.017262441557,19386.94319030599,19415.61791305828,7.370494493522882,143102.70491654027
2023-01-01 02:14:00,19456.40718850855,19463.887463867595,19428.16821241076,19450.934636300684,3.0390968940551177,59113.27503965052
2023-01-01 02:15:00,19410.43597679686,19415.23245949909,19385.73118947733,19389.389387404797,5.477173520776068,106199.05013671007
2023-01-01 02:16:00,19487.932697047738,19490.673193626568,19466.73049703266,19478.42200811303,6.995559524019852,136262.460591733
2023-01-01 02:17:00,19448.770032430926,19453.547545225898,19413.97345232972,19424.90251706006,5.440590790544502,105682.94574154168
2023-01-01 02:18:00,19432.666956620644,19456.10818839644,19374.042207326635,19396.003547586668,3.952034076299486,76653.66696408823
2023-01-01 02:19:00,19473.342817489127,19500.87415937831,19449.91331854995,19493.701958537713,5.020772810544227,97873.4487702789
2023-01-01 02:20:00,19411.79960166743,19416.369786106337,19372.186205394657,19385.87862781095,6.914497424455753,134043.60784281066
2023-01-01 02:21:00,19423.172598397636,19425.787263450533,19412.16513499248,19419.598980645475,5.525155719794884,107296.30838403624
2023-01-01 02:22:00,19488.529736111755,19507.012334132007,19477.19184531044,19503.58755774163,4.993258834879314,97386.46088453566
2023-01-01 02:23:00,19408.155574383694,19436.865661803895,19392.724890982307,19395.856692333375,7.312286252423252,141828.05624532088
2023-01-01 02:24:00,19417.38726731031,19426.089181950796,19383.87015876806,19400.8839493154,6.029835739900847,116984.14342325069
2023-01-01 02:25:00,19430.38140702273,19445.21676742964,19414.006806305697,19434.90616879608,2.5941951421001064,50417.93917026218
2023-01-01 02:26:00,19469.472550611597,19513.39442833013,19445.606740602238,19491.83122706614,6.26282532396399,122073.93421930193
2023-01-01 02:27:00,19407.625015067693,19424.94429358076,19372.726001232953,19384.238709765963,6.899117509564532,133734.14069212496
2023-01-01 02:28:00,19341.60218441348,19358.991420401944,19320.519053231732,19338.59922777313,2.525367225825024,48837.06468318339
2023-01-01 02:29:00,19367.699262694325,19368.152769735083,19300.622252837777,19333.04937079498,0.4625210082667559,8941.941487851065
2023-01-01 02:30:00,19382.548496355983,19413.68242232915,19347.109893540066,19374.68447628234,2.916134662443297,56499.18897518898
2023-01-01 02:31:00,19395.07313887328,19402.431785608846,19394.893015323727,19395.75723256404,4.79500062463277,93002.66804537014
2023-01-01 02:32:00,19412.395549348126,19438.4361802414,19390.955258439873,19395.303056513025,7.01957669009587,136146.817232844
2023-01-01 02:33:00,19378.3943132692,19398.930232766837,19347.168284058916,19369.254476592694,3.2180959316337425,62332.1190299016
2023-01-01 02:34:00,19390.00699812725,19401.546965442507,19342.03007650863,19361.842462761102,6.110240533308935,118305.51461550497
2023-01-01 02:35:00,19404.660621792184,19430.994706814898,19401.65687039468,19406.202194019814,0.7847622695636236,15229.25527738956
2023-01-01 02:36:00,19368.943050890866,19406.759756170402,19351.860657294295,19390.056935868528,5.360613440720161,103942.59982674601
2023-01-01 02:37:00,19462.231776448105,19471.926535913568,19421.97602424298,19440.288899052695,4.18651909222914,81387.14063433433
2023-01-01 02:38:00,19485.923422493695,19502.00281704639,19453.446870821826,19473.469987162647,9.197197563278799,179101.3507145151
2023-01-01 02:39:00,19426.35824763356,19439.312358800158,19416.63403599578,19436.409172562646,1.215827425534691,23631.319325915694
2023-01-01 02:40:00,19459.185928065253,19484.997441815583,19456.066497946857,19483.42774245171,4.970997034391542,96852.06152750934
2023-01-01 02:41:00,19410.45184455389,19415.644048713173,19371.412517188768,19380.58804830971,1.2035572967511774,23325.648160871813
2023-01-01 02:42:00,19449.806074741013,19461.454224083966,19433.003933051572,19446.430379992693,3.900584533675099,75852.44557538908
2023-01-01 02:43:00,19507.73585369138,19524.594393240604,19502.742515250924,19513.39847013777,1.5976900687920792,31176.36294412167
2023-01-01 02:44:00,19466.701737773798,19470.681658598794,19448.623437001024,19464.66060996122,9.601577480181655,186891.44697198257
2023-01-01 02:45:00,19514.870544236015,19519.976471586753,19448.643620852614,19465.33470289847,4.288904263878024,83484.95700507412
2023-01-01 02:46:00,19535.50959058284,19556.212000600284,19509.600698218754,19545.531390769014,4.577941013379966,89478.28978210704
2023-01-01 02:47:00,19576.612598582564,19609.772600350858,19556.351046624255,19606.999325604378,4.914532549789393,96359.23638938139
2023-01-01 02:48:00,19671.45224771526,19686.039001516063,19657.189333348775,19673.78548273865,2.735446414424832,53816.58595692075
2023-01-01 02:49:00,19659.182841915117,19660.05942233837,19633.02234760145,19638.560720849233,7.110477467321552,139639.54349622456
2023-01-01 02:50:00,19621.496033697244,19622.77761397554,19605.986597272014,19611.233488769958,6.2803882909726845,123166.16117440224
2023-01-01 02:51:00,19577.02031221597,19616.344182821227,19575.165268642228,19612.41857356908,6.835876725343561,134068.07565475666
2023-01-01 02:52:00,19536.2297979677,19580.92268492999,19526.98896278823,19554.42904878491,2.5640762359274203,50139.04683111822
2023-01-01 02:53:00,19532.374712496992,19547.161915660174,19526.80376678642,19545.17524486468,7.270630430488103,142105.7459045359
2023-01-01 02:54:00,19549.432311237826,19571.629530915383,19542.24840262029,19556.560562908515,7.039682558652616,137671.97830194066
2023-01-01 02:55:00,19563.266851204327,19566.710662158963,19549.034529390618,19550.04410896051,4.535213930018365,88663.63237543117
2023-01-01 02:56:00,19604.62601365613,19608.199678184606,19594.131681490584,19600.614590043013,6.790042151087128,133088.9992536054
2023-01-01 02:57:00,19605.276108250026,19607.063497299296,19600.865609862925,19603.717653536456,5.545343246588574,108709.3432980676
2023-01-01 02:58:00,19677.95281210789,19689.8266945667,19637.35576850556,19688.944298429178,1.812000935718049,35676.38549205422
2023-01-01 02:59:00,19664.719970445993,19699.094863947255,19654.436920998607,19694.89834833133,4.6343881961759195,91273.80443039133
